type,air_temperature_[k],process_temperature_[k],rotational_speed_[rpm],torque_[nm],tool_wear_[min],twf,hdf,pwf,osf,rnf,machine_failure
2,300.9,312.0,1899.5,17.8,173,0,0,0,0,0,0
0,303.1,311.1,1854.0,22.6,19,0,0,0,0,0,0
0,300.6,309.8,1688.0,28.6,135,0,0,0,0,0,0
1,298.9,308.7,1772.0,28.4,177,0,0,0,0,0,0
0,301.2,311.7,1433.0,49.3,206,0,0,0,0,0,0
1,299.0,310.2,1625.0,31.8,89,0,0,0,0,0,0
0,302.1,310.8,1786.0,25.7,47,0,0,0,0,0,0
1,299.7,309.1,1851.0,24.7,189,0,0,0,0,0,0
0,298.9,308.3,1660.0,34.4,9,0,0,0,0,0,0
2,298.9,309.9,1376.0,51.0,32,0,0,0,0,0,0
0,298.5,308.8,1589.0,30.6,11,0,0,0,0,0,0
0,302.1,310.5,1559.0,36.0,124,0,0,0,0,0,0
0,298.7,310.1,1786.0,27.7,114,0,0,0,0,0,0
2,303.4,311.7,1899.5,19.0,53,0,0,0,0,0,0
0,298.2,308.8,1616.0,33.7,16,0,0,0,0,0,0
0,301.6,311.2,1525.0,43.7,91,0,0,0,0,0,0
0,302.2,311.7,1330.0,54.6,154,0,0,0,0,0,0
1,298.3,308.7,1667.0,28.6,18,0,0,0,0,0,0
0,303.4,312.3,1479.0,42.8,92,0,0,0,0,0,0
0,299.0,309.4,1758.0,25.7,68,0,0,0,0,0,0
0,300.5,311.2,1270.0,67.19999999999999,208,0,0,0,0,0,1
0,298.5,309.1,1474.0,41.3,189,0,0,0,0,0,0
1,301.8,311.3,1624.0,31.6,145,0,0,0,0,0,0
2,300.8,311.4,1453.0,44.6,38,0,0,0,0,0,0
0,300.7,309.5,1592.0,29.0,17,0,0,0,0,0,0
0,300.7,309.6,1500.0,44.1,122,0,0,0,0,0,0
0,302.7,310.5,1446.0,40.9,211,0,0,0,0,0,1
1,301.3,311.1,1492.0,41.2,223,0,0,0,0,0,0
0,298.4,309.2,1651.0,28.5,141,0,0,0,0,0,0
2,300.6,311.1,1452.0,40.2,28,0,0,0,0,0,0
0,304.3,313.6,1409.0,56.0,19,0,0,0,0,0,0
0,300.2,309.7,1656.0,34.3,120,0,0,0,0,0,0
1,299.9,311.4,1480.0,44.9,108,0,0,0,0,0,0
1,299.9,309.9,1639.0,42.1,159,0,0,0,0,0,0
0,301.3,310.3,1626.0,31.3,180,0,0,0,0,0,0
0,303.5,312.4,1390.0,47.3,164,0,0,0,0,0,0
0,300.6,310.4,1446.0,49.7,155,0,0,0,0,0,0
1,298.6,310.2,1668.0,31.5,7,0,0,0,0,0,0
1,298.7,309.7,1868.0,23.8,118,0,0,0,0,0,0
2,300.1,311.5,1422.0,46.2,134,0,0,0,0,0,0
0,298.6,309.6,1491.0,36.9,192,0,0,0,0,0,0
1,300.4,309.4,1875.0,23.9,155,0,0,0,0,0,0
1,295.8,306.5,1514.0,37.7,60,0,0,0,0,0,0
2,303.7,312.8,1488.0,42.8,54,0,0,0,0,0,0
0,299.0,308.7,1449.0,38.9,18,0,0,0,0,0,0
0,298.9,310.0,1899.5,17.4,151,0,0,0,0,0,0
1,298.8,309.7,1477.0,48.5,138,0,0,0,0,0,0
0,301.3,311.0,1348.0,44.5,78,0,0,0,0,0,0
0,303.6,312.8,1710.0,27.2,14,0,0,0,0,0,0
0,300.1,309.7,1641.0,30.4,41,0,0,0,0,0,0
0,302.2,311.4,1397.0,53.0,17,0,0,0,0,0,0
0,299.0,310.1,1531.0,36.0,57,0,0,0,0,0,0
0,299.5,309.1,1502.0,44.6,13,0,0,0,0,0,0
0,303.7,312.9,1461.0,50.1,31,0,0,0,0,0,0
0,300.4,309.7,1467.0,36.9,131,0,0,0,0,0,0
0,297.6,309.5,1574.0,30.9,151,0,0,0,0,0,0
0,299.1,310.1,1894.0,24.2,22,0,0,0,0,0,0
0,300.6,310.2,1489.0,47.8,21,0,0,0,0,0,0
0,298.2,308.4,1452.0,43.5,158,0,0,0,0,0,0
1,303.0,312.5,1524.0,42.1,76,0,0,0,0,0,0
1,297.6,308.7,1419.0,41.7,81,0,0,0,0,0,0
0,297.4,308.7,1433.0,43.4,116,0,0,0,0,0,0
0,298.3,308.0,1363.0,50.1,96,0,0,0,0,0,0
0,301.7,309.8,1398.0,46.0,109,0,0,0,0,0,0
1,300.5,309.3,1881.0,25.5,98,0,0,0,0,0,0
0,300.8,311.9,1486.0,45.1,30,0,0,0,0,0,0
0,302.3,311.6,1309.0,57.6,77,0,0,0,0,0,0
1,303.5,312.4,1606.0,31.7,22,0,0,0,0,0,0
0,300.7,310.2,1807.0,24.2,77,0,0,0,0,0,0
1,303.2,311.4,1899.5,19.0,5,0,0,0,0,0,0
0,302.7,310.5,1725.0,29.0,209,0,0,0,0,0,0
1,297.3,308.5,1625.0,32.8,92,0,0,0,0,0,0
1,302.5,310.4,1605.0,36.0,69,0,0,0,0,0,0
0,300.9,310.8,1490.0,38.1,125,0,0,0,0,0,0
0,297.1,307.8,1681.0,27.6,181,0,0,0,0,0,0
0,298.3,309.0,1471.0,48.3,91,0,0,0,0,0,0
1,298.8,309.7,1392.0,48.7,133,0,0,0,0,0,0
1,297.6,309.6,1530.0,37.3,10,0,0,0,0,0,0
1,301.0,310.9,1554.0,32.7,59,0,0,0,0,0,0
0,295.6,306.0,1899.5,21.9,5,0,0,0,0,0,0
0,302.3,311.4,1535.0,41.8,77,0,0,0,0,0,0
1,297.5,308.2,1624.0,30.9,186,0,0,0,0,0,0
1,297.6,309.7,1541.0,33.7,165,0,0,0,0,0,0
1,300.0,310.1,1314.0,53.5,199,0,0,0,0,0,0
0,299.7,310.6,1616.0,35.1,142,0,0,0,0,0,0
0,301.9,310.8,1650.0,29.8,94,0,0,0,0,0,0
0,299.2,310.2,1458.0,47.0,183,0,0,0,0,0,0
1,298.2,308.0,1411.0,47.2,168,0,0,0,0,0,0
1,300.2,311.5,1547.0,40.9,66,0,0,0,0,0,0
0,297.7,308.7,1688.0,27.2,125,0,0,0,0,0,0
0,300.4,309.9,1681.0,28.6,206,0,0,0,0,0,0
0,302.3,311.1,1589.0,29.9,141,0,0,0,0,0,0
1,300.2,310.1,1619.0,31.3,38,0,0,0,0,0,0
0,299.3,308.6,1605.0,37.0,78,0,0,0,0,0,0
1,301.8,310.7,1383.0,45.7,44,0,0,0,0,0,0
0,303.1,312.4,1404.0,61.5,127,0,0,0,0,0,1
0,300.5,311.8,1596.0,34.8,87,0,0,0,0,0,0
0,299.8,311.2,1533.0,35.9,137,0,0,0,0,0,0
1,301.5,310.6,1492.0,43.0,100,0,0,0,0,0,0
1,299.2,308.3,1755.0,26.4,19,0,0,0,0,0,0
0,299.4,308.9,1550.0,33.7,174,0,0,0,0,0,0
0,299.4,309.2,1433.0,42.1,22,0,0,0,0,0,0
0,300.3,311.4,1544.0,41.6,97,0,0,0,0,0,0
1,297.5,308.2,1713.0,32.2,17,0,0,0,0,0,0
0,299.2,310.5,1458.0,44.1,91,0,0,0,0,0,0
0,297.6,309.5,1569.0,36.2,63,0,0,0,0,0,0
1,296.4,307.3,1899.5,19.1,80,0,0,0,0,0,0
0,302.5,310.4,1487.0,42.0,152,0,0,0,0,0,0
1,298.1,308.5,1372.0,51.1,116,0,0,0,0,0,0
0,303.7,312.4,1404.0,46.6,119,0,0,0,0,0,0
1,298.8,310.1,1719.0,28.8,206,0,0,0,0,0,0
2,299.1,308.3,1451.0,42.8,21,0,0,0,0,0,0
0,298.0,308.9,1500.0,36.7,104,0,0,0,0,0,0
2,301.5,310.6,1512.0,39.0,143,0,0,0,0,0,0
0,302.5,311.9,1481.0,42.9,52,0,0,0,0,0,0
0,300.8,312.1,1512.0,37.1,169,0,0,0,0,0,0
0,297.2,308.6,1392.0,41.5,108,0,0,0,0,0,0
0,297.9,309.8,1461.0,50.5,38,0,0,0,0,0,0
0,302.0,310.7,1453.0,42.7,92,0,0,0,0,0,0
0,300.6,309.4,1654.0,32.8,57,0,0,0,0,0,0
0,298.3,308.1,1586.0,35.5,0,0,0,0,0,0,0
1,300.4,309.7,1466.0,39.8,184,0,0,0,0,0,0
0,300.8,312.0,1416.0,46.5,7,0,0,0,0,0,0
1,300.8,310.7,1886.0,21.1,44,0,0,0,0,0,0
1,300.6,310.5,1899.5,18.0,16,0,0,0,0,0,0
1,301.3,310.6,1378.0,49.4,173,0,0,0,0,0,0
0,301.1,310.7,1334.0,48.2,106,0,0,0,0,0,0
1,300.1,311.3,1495.0,41.0,193,0,0,0,0,0,0
0,302.5,310.3,1326.0,58.5,55,0,0,0,0,0,1
0,302.0,311.2,1270.0,65.3,182,0,0,0,0,0,1
1,298.0,307.6,1508.0,41.8,89,0,0,0,0,0,0
1,297.6,307.1,1471.0,44.9,14,0,0,0,0,0,0
1,302.2,310.9,1465.0,43.5,140,0,0,0,0,0,0
0,300.9,310.4,1427.0,47.0,65,0,0,0,0,0,0
0,302.0,310.7,1348.0,58.1,83,0,0,0,0,0,0
0,301.0,311.7,1547.0,34.5,152,0,0,0,0,0,0
0,300.8,311.7,1414.0,49.0,10,0,0,0,0,0,0
2,301.9,311.0,1430.0,49.8,174,0,0,0,0,0,0
1,300.8,309.6,1546.0,42.3,186,0,0,0,0,0,0
0,301.4,310.7,1425.0,45.1,7,0,0,0,0,0,0
1,302.3,311.0,1421.0,41.3,182,0,0,0,0,0,0
1,302.3,311.7,1423.0,44.6,93,0,0,0,0,0,0
0,299.8,310.3,1687.0,30.4,33,0,0,0,0,0,0
1,301.0,311.3,1454.0,41.5,57,0,0,0,0,0,0
1,298.1,308.0,1686.0,29.3,35,0,0,0,0,0,0
0,303.5,311.9,1515.0,39.2,24,0,0,0,0,0,0
0,296.5,307.5,1443.0,41.8,87,0,0,0,0,0,0
0,303.4,311.9,1531.0,37.9,203,0,0,0,0,0,0
1,299.9,309.5,1582.0,38.2,160,0,0,0,0,0,0
1,300.8,310.3,1494.0,42.2,35,0,0,0,0,0,0
1,300.5,311.7,1899.5,17.2,196,0,0,0,0,0,0
0,301.7,311.3,1348.0,51.0,87,0,0,0,0,0,0
1,297.3,308.7,1542.0,37.0,184,0,0,0,0,0,0
0,298.1,307.9,1425.0,58.2,57,0,0,0,0,0,0
0,297.3,308.5,1528.0,44.5,140,0,0,0,0,0,0
1,300.1,311.6,1433.0,51.4,76,0,0,0,0,0,0
0,299.1,310.5,1736.0,26.9,74,0,0,0,0,0,0
2,300.2,311.4,1319.0,54.6,15,0,0,0,0,0,0
1,299.7,309.1,1352.0,46.1,102,0,0,0,0,0,0
1,300.9,311.9,1310.0,56.1,35,0,0,0,0,0,0
0,297.4,308.7,1899.5,12.800000000000011,118,0,0,0,0,0,1
2,300.2,309.8,1374.0,47.7,8,0,0,0,0,0,0
0,302.4,312.0,1457.0,45.5,206,0,0,0,0,0,0
1,301.7,311.1,1578.0,40.5,174,0,0,0,0,0,0
1,297.2,308.5,1364.0,55.6,163,0,0,0,0,0,0
0,303.6,311.7,1491.0,39.8,92,0,0,0,0,0,0
1,300.4,311.0,1433.0,46.1,199,0,0,0,0,0,0
0,300.8,310.9,1732.0,25.7,109,0,0,0,0,0,0
0,303.7,312.6,1702.0,29.1,141,0,0,0,0,0,0
1,297.2,308.5,1604.0,34.9,200,0,0,0,0,0,0
0,298.4,309.3,1806.0,27.6,64,0,0,0,0,0,0
0,300.0,309.3,1397.0,51.2,173,0,0,0,0,0,0
0,304.0,313.2,1416.0,46.0,128,0,0,0,0,0,0
0,302.0,310.7,1698.0,28.1,39,0,0,0,0,0,0
0,300.5,311.4,1642.0,27.1,37,0,0,0,0,0,0
2,297.9,308.0,1800.0,24.8,44,0,0,0,0,0,0
1,299.6,309.2,1393.0,47.7,28,0,0,0,0,0,0
0,303.5,311.8,1899.5,23.5,159,0,0,0,0,0,0
0,303.4,312.8,1513.0,35.8,92,0,0,0,0,0,0
0,300.9,311.3,1449.0,40.2,168,0,0,0,0,0,0
2,302.5,312.0,1579.0,35.7,167,0,0,0,0,0,0
0,298.8,310.0,1672.0,30.4,150,0,0,0,0,0,0
0,297.5,308.4,1384.0,56.0,73,0,0,0,0,0,0
0,298.3,309.2,1562.0,37.6,137,0,0,0,0,0,0
1,302.3,311.8,1559.0,34.4,191,0,0,0,0,0,0
0,304.1,313.2,1824.0,25.8,186,0,0,0,0,0,0
1,297.5,308.5,1447.0,41.6,118,0,0,0,0,0,0
0,298.8,310.0,1611.0,32.4,183,0,0,0,0,0,0
0,304.0,313.1,1648.0,35.7,119,0,0,0,0,0,0
0,300.0,309.7,1554.0,32.0,117,0,0,0,0,0,0
0,302.1,310.7,1491.0,42.8,98,0,0,0,0,0,0
0,299.5,308.7,1899.5,13.0,179,0,0,0,0,0,1
1,297.5,309.4,1391.0,58.2,34,0,0,0,0,0,0
0,297.6,308.3,1623.0,36.9,61,0,0,0,0,0,0
0,298.4,308.0,1605.0,32.4,154,0,0,0,0,0,0
0,302.7,312.1,1601.0,35.2,31,0,0,0,0,0,0
0,298.6,309.4,1899.5,15.5,44,0,0,0,0,0,0
0,300.3,311.5,1403.0,60.1,58,0,0,0,0,0,0
1,299.7,309.6,1313.0,60.0,186,0,0,0,0,0,0
1,303.7,312.6,1671.0,30.5,163,0,0,0,0,0,0
1,300.2,310.3,1704.0,29.2,42,0,0,0,0,0,0
0,300.8,311.8,1427.0,43.3,180,0,0,0,0,0,0
0,298.7,309.6,1442.0,55.6,194,0,0,0,0,0,0
0,300.1,311.3,1479.0,39.5,133,0,0,0,0,0,0
0,298.3,308.9,1862.0,27.0,172,0,0,0,0,0,0
0,300.8,311.4,1536.0,40.9,22,0,0,0,0,0,0
2,298.5,309.1,1899.5,19.0,184,0,0,0,0,0,0
2,296.9,307.8,1345.0,54.5,172,0,0,0,0,0,0
1,300.2,310.3,1704.0,29.4,221,0,0,0,0,0,0
0,302.1,311.4,1549.0,44.6,31,0,0,0,0,0,0
1,298.1,307.8,1384.0,43.7,200,0,0,0,0,0,0
0,303.5,313.0,1482.0,38.5,82,0,0,0,0,0,0
0,298.2,307.8,1439.0,41.6,62,0,0,0,0,0,0
1,298.9,309.8,1353.0,53.7,71,0,0,0,0,0,0
0,299.1,308.1,1479.0,40.7,10,0,0,0,0,0,0
0,297.4,308.1,1435.0,45.7,110,0,0,0,0,0,0
0,301.2,311.0,1567.0,35.1,64,0,0,0,0,0,0
2,301.8,311.1,1463.0,50.1,149,0,0,0,0,0,0
0,299.3,309.0,1786.0,23.5,100,0,0,0,0,0,0
0,297.2,308.6,1413.0,49.8,12,0,0,0,0,0,0
0,298.1,308.3,1495.0,38.7,188,0,0,0,0,0,0
0,303.6,312.4,1899.5,16.8,0,0,0,0,0,0,0
1,301.1,311.3,1899.5,22.7,38,0,0,0,0,0,0
0,299.2,308.4,1620.0,34.1,89,0,0,0,0,0,0
0,300.8,312.3,1858.0,26.3,144,0,0,0,0,0,0
0,297.4,308.7,1402.0,40.2,114,0,0,0,0,0,0
1,301.7,310.1,1431.0,44.0,61,0,0,0,0,0,0
0,298.2,307.8,1585.0,34.6,78,0,0,0,0,0,0
1,303.8,312.6,1406.0,47.1,162,0,0,0,0,0,0
0,295.6,306.2,1823.0,25.8,29,0,0,0,0,0,0
0,304.2,313.2,1464.0,44.9,37,0,0,0,0,0,0
1,302.4,311.8,1644.0,37.2,195,0,0,0,0,0,0
1,295.6,306.1,1669.0,29.0,161,0,0,0,0,0,0
0,297.2,308.3,1656.0,30.3,124,0,0,0,0,0,0
1,298.0,308.2,1373.0,51.2,215,0,0,0,0,0,0
0,298.1,309.0,1557.0,36.0,56,0,0,0,0,0,0
1,298.6,309.5,1566.0,38.1,89,0,0,0,0,0,0
1,302.3,311.2,1842.0,23.9,111,0,0,0,0,0,0
0,302.1,311.4,1518.0,37.4,102,0,0,0,0,0,0
1,300.2,311.4,1427.0,39.7,196,0,0,0,0,0,0
0,301.4,310.4,1559.0,39.4,199,0,0,0,0,0,0
2,301.5,310.5,1587.0,33.8,57,0,0,0,0,0,0
0,300.7,310.6,1407.0,40.5,87,0,0,0,0,0,0
0,300.0,311.4,1483.0,45.6,187,0,0,0,0,0,0
2,298.2,308.8,1837.0,28.4,34,0,0,0,0,0,0
0,300.6,311.7,1448.0,49.1,206,0,0,0,0,0,0
0,297.9,309.1,1457.0,44.4,28,0,0,0,0,0,0
2,299.6,310.9,1679.0,31.2,120,0,0,0,0,0,0
0,301.1,310.5,1428.0,44.1,103,0,0,0,0,0,0
1,297.9,309.1,1558.0,39.2,59,0,0,0,0,0,0
1,298.0,309.9,1565.0,33.9,40,0,0,0,0,0,0
0,301.2,310.6,1670.0,30.0,40,0,0,0,0,0,0
1,296.3,307.2,1286.0,51.1,177,0,0,0,0,0,0
1,296.6,307.4,1790.0,25.8,72,0,0,0,0,0,0
2,300.8,310.6,1465.0,44.1,136,0,0,0,0,0,0
1,297.8,307.3,1315.0,54.0,180,0,0,0,0,0,0
0,301.7,310.6,1624.0,34.5,216,0,0,0,0,0,0
1,301.0,310.7,1455.0,46.1,103,0,0,0,0,0,0
0,299.0,310.1,1664.0,29.7,89,0,0,0,0,0,0
0,297.4,308.6,1524.0,43.1,73,0,0,0,0,0,0
0,301.8,310.8,1505.0,41.2,33,0,0,0,0,0,0
2,297.3,308.4,1531.0,35.6,16,0,0,0,0,0,0
1,299.8,309.7,1705.0,28.5,103,0,0,0,0,0,0
1,301.4,310.8,1782.0,26.5,6,0,0,0,0,0,0
1,298.9,310.2,1603.0,36.1,126,0,0,0,0,0,0
1,298.6,309.6,1525.0,42.4,2,0,0,0,0,0,0
1,297.5,308.3,1459.0,45.2,34,0,0,0,0,0,0
0,298.3,308.5,1453.0,42.9,89,0,0,0,0,0,0
1,301.4,311.1,1758.0,25.4,88,0,0,0,0,0,0
1,298.2,307.8,1599.0,31.2,173,0,0,0,0,0,0
0,303.3,311.6,1337.0,56.8,187,0,0,0,0,0,1
1,301.7,310.7,1861.0,21.8,84,0,0,0,0,0,0
0,297.4,309.0,1833.0,22.6,161,0,0,0,0,0,0
0,302.5,310.9,1624.0,34.4,146,0,0,0,0,0,0
1,297.5,308.6,1842.0,27.0,133,0,0,0,0,0,0
0,300.1,310.4,1554.0,39.4,115,0,0,0,0,0,0
1,298.0,308.0,1555.0,37.0,111,0,0,0,0,0,0
2,297.0,307.9,1448.0,45.6,172,0,0,0,0,0,0
0,298.9,309.1,1899.5,12.800000000000011,143,0,0,0,0,0,1
1,300.2,310.2,1438.0,51.5,7,0,0,0,0,0,0
2,298.3,309.4,1631.0,29.8,0,0,0,0,0,0,0
0,300.6,309.8,1455.0,48.0,125,0,0,0,0,0,0
0,299.6,309.1,1476.0,45.3,166,0,0,0,0,0,0
0,300.5,311.9,1710.0,28.4,158,0,0,0,0,0,0
0,300.2,311.7,1448.0,54.2,173,0,0,0,0,0,0
2,299.0,308.2,1662.0,30.4,55,0,0,0,0,0,0
1,300.6,309.4,1541.0,35.2,105,0,0,0,0,0,0
0,302.2,311.3,1554.0,40.2,118,0,0,0,0,0,0
0,300.7,311.8,1443.0,43.7,217,0,0,0,0,0,0
0,298.9,310.4,1831.0,25.4,81,0,0,0,0,0,0
0,298.5,308.0,1379.0,49.6,152,0,0,0,0,0,0
0,302.0,309.7,1414.0,36.3,209,0,0,0,0,0,0
0,297.8,309.7,1394.0,42.9,206,0,0,0,0,0,0
1,297.3,308.1,1369.0,52.0,214,0,0,0,0,0,0
1,301.0,310.4,1793.0,25.0,142,0,0,0,0,0,0
0,302.6,311.0,1620.0,36.2,139,0,0,0,0,0,0
1,300.6,309.4,1581.0,35.7,117,0,0,0,0,0,0
0,298.5,309.4,1548.0,37.7,43,0,0,0,0,0,0
1,299.5,309.3,1899.5,24.0,151,0,0,0,0,0,0
1,299.2,310.8,1502.0,39.8,177,0,0,0,0,0,0
0,297.0,307.8,1414.0,47.5,168,0,0,0,0,0,0
1,301.6,309.9,1746.0,31.1,83,0,0,0,0,0,0
1,303.3,311.5,1373.0,47.3,60,0,0,0,0,0,1
0,299.3,308.5,1413.0,38.5,57,0,0,0,0,0,0
0,298.3,309.7,1484.0,44.3,173,0,0,0,0,0,0
0,302.3,311.7,1453.0,41.2,147,0,0,0,0,0,0
2,299.4,309.2,1513.0,36.1,212,0,0,0,0,0,0
0,297.5,308.8,1502.0,45.9,150,0,0,0,0,0,0
1,297.1,308.4,1421.0,42.0,165,0,0,0,0,0,0
1,300.2,310.1,1485.0,40.5,188,0,0,0,0,0,0
0,303.5,312.5,1380.0,46.1,166,0,0,0,0,0,0
0,302.5,310.4,1487.0,40.2,48,0,0,0,0,0,0
2,299.1,308.2,1450.0,46.1,112,0,0,0,0,0,0
1,300.8,309.6,1404.0,38.7,44,0,0,0,0,0,0
2,298.6,309.5,1375.0,41.0,39,0,0,0,0,0,0
2,301.3,310.0,1532.0,36.3,2,0,0,0,0,0,0
1,296.8,307.8,1551.0,38.9,112,0,0,0,0,0,0
2,301.1,310.6,1388.0,58.5,68,0,0,0,0,0,0
0,303.7,312.8,1448.0,44.5,55,0,0,0,0,0,0
2,304.2,313.0,1442.0,40.9,23,0,0,0,0,0,0
0,297.4,308.6,1494.0,42.6,161,0,0,0,0,0,0
0,298.0,307.7,1407.0,43.9,205,0,0,0,0,0,0
2,302.3,310.1,1383.0,42.9,24,0,0,0,0,0,0
2,304.2,313.3,1625.0,37.3,27,0,0,0,0,0,0
1,299.3,310.8,1523.0,40.9,141,0,0,0,0,0,0
0,299.1,308.3,1601.0,31.4,121,0,0,0,0,0,0
1,299.9,309.2,1548.0,35.7,97,0,0,0,0,0,0
2,303.3,312.6,1827.0,24.2,132,0,0,0,0,0,0
1,299.1,310.1,1412.0,44.4,24,0,0,0,0,0,0
0,302.3,310.2,1548.0,35.3,170,0,0,0,0,0,0
0,298.4,309.3,1531.0,37.4,16,0,0,0,0,0,0
0,304.1,313.3,1452.0,43.9,182,0,0,0,0,0,0
1,301.2,310.9,1460.0,46.7,166,0,0,0,0,0,0
1,299.6,308.9,1568.0,35.3,77,0,0,0,0,0,0
0,303.3,312.6,1463.0,44.0,140,0,0,0,0,0,0
0,299.4,308.7,1459.0,47.6,96,0,0,0,0,0,0
1,302.6,311.6,1899.5,19.2,174,0,0,0,0,0,0
1,299.6,309.3,1577.0,39.8,48,0,0,0,0,0,0
1,300.5,311.9,1670.0,26.3,89,0,0,0,0,0,0
0,303.7,312.3,1511.0,38.9,117,0,0,0,0,0,0
0,298.3,309.0,1519.0,40.0,96,0,0,0,0,0,0
1,300.8,310.6,1505.0,36.2,0,0,0,0,0,0,0
0,299.1,308.3,1892.0,25.2,34,0,0,0,0,0,0
1,303.4,311.8,1316.0,50.9,69,0,0,0,0,0,1
0,298.2,308.3,1589.0,33.2,94,0,0,0,0,0,0
0,298.9,309.3,1665.0,32.5,93,0,0,0,0,0,0
0,298.0,307.8,1567.0,36.4,109,0,0,0,0,0,0
1,299.2,308.2,1674.0,28.2,14,0,0,0,0,0,0
0,302.3,311.0,1528.0,43.1,30,0,0,0,0,0,0
0,300.2,311.4,1452.0,47.8,34,0,0,0,0,0,0
1,303.8,312.7,1500.0,41.7,125,0,0,0,0,0,0
0,301.8,310.9,1609.0,31.7,202,0,0,0,0,0,0
1,304.3,313.5,1416.0,48.1,167,0,0,0,0,0,0
1,301.2,310.3,1379.0,43.2,56,0,0,0,0,0,0
0,296.9,307.9,1367.0,47.1,204,0,0,0,0,0,0
1,298.1,308.7,1315.0,56.8,59,0,0,0,0,0,0
1,300.6,309.5,1550.0,40.2,96,0,0,0,0,0,0
0,298.8,309.8,1463.0,40.0,90,0,0,0,0,0,0
1,297.4,308.9,1323.0,57.3,163,0,0,0,0,0,0
0,301.3,310.8,1628.0,32.2,43,0,0,0,0,0,0
0,301.1,310.8,1608.0,32.9,119,0,0,0,0,0,0
0,297.5,309.4,1443.0,45.4,70,0,0,0,0,0,0
2,298.5,309.2,1568.0,40.6,39,0,0,0,0,0,0
0,302.6,311.7,1254.0,54.1,19,0,0,0,0,0,0
1,299.9,309.5,1899.5,18.1,62,0,0,0,0,0,0
2,301.7,310.5,1388.0,50.5,176,0,0,0,0,0,0
0,299.8,309.4,1630.0,32.4,53,0,0,0,0,0,0
0,300.5,311.5,1651.0,36.9,65,0,0,0,0,0,0
0,300.7,310.7,1416.0,40.4,214,0,0,0,0,0,0
2,298.4,308.9,1782.0,23.9,24,0,0,0,0,0,0
0,297.6,308.3,1617.0,31.7,39,0,0,0,0,0,0
0,297.4,308.3,1704.0,27.3,65,0,0,0,0,0,0
0,300.5,310.6,1540.0,46.7,206,0,0,0,0,0,0
0,302.4,311.0,1329.0,54.6,176,0,0,0,0,0,0
2,297.6,308.7,1659.0,32.1,49,0,0,0,0,0,0
2,298.0,309.4,1490.0,40.5,53,0,0,0,0,0,0
1,303.7,312.7,1469.0,48.5,147,0,0,0,0,0,0
0,302.3,310.9,1412.0,48.9,28,0,0,0,0,0,0
0,298.2,307.8,1627.0,31.5,64,0,0,0,0,0,0
1,298.1,309.4,1362.0,47.6,70,0,0,0,0,0,0
0,302.7,312.4,1444.0,48.7,9,0,0,0,0,0,0
0,299.2,310.4,1611.0,36.4,32,0,0,0,0,0,0
1,300.4,310.1,1457.0,35.1,193,0,0,0,0,0,0
0,303.5,312.3,1681.0,29.8,25,0,0,0,0,0,0
2,300.8,310.3,1457.0,46.8,182,0,0,0,0,0,0
0,303.9,312.6,1642.0,32.3,127,0,0,0,0,0,0
0,299.6,309.4,1331.0,46.4,16,0,0,0,0,0,0
0,300.4,311.5,1596.0,32.5,154,0,0,0,0,0,0
0,298.9,308.5,1467.0,44.7,136,0,0,0,0,0,0
0,299.3,308.7,1536.0,38.9,94,0,0,0,0,0,0
2,297.3,308.5,1435.0,55.0,104,0,0,0,0,0,0
0,302.6,311.8,1427.0,50.1,21,0,0,0,0,0,0
0,299.0,310.2,1494.0,40.6,67,0,0,0,0,0,0
0,303.4,311.6,1712.0,30.1,182,0,0,0,0,0,0
2,297.3,308.8,1564.0,38.0,191,0,0,0,0,0,0
2,298.1,307.6,1496.0,44.1,104,0,0,0,0,0,0
2,301.9,309.8,1724.0,27.5,126,0,0,0,0,0,0
0,302.3,311.0,1591.0,32.7,171,0,0,0,0,0,0
0,298.0,308.5,1395.0,46.2,122,0,0,0,0,0,0
2,298.3,308.0,1553.0,41.0,52,0,0,0,0,0,0
0,300.6,310.2,1341.0,52.6,21,0,0,0,0,0,0
0,300.6,311.7,1488.0,47.7,22,0,0,0,0,0,0
0,300.9,312.1,1711.0,28.8,74,0,0,0,0,0,0
0,298.2,308.2,1899.5,21.4,41,0,0,0,0,0,0
1,303.7,312.7,1396.0,47.3,158,0,0,0,0,0,0
0,299.5,309.3,1899.5,19.3,177,0,0,0,0,0,0
0,300.4,311.8,1320.0,57.9,168,0,0,0,0,0,0
2,296.7,307.9,1424.0,53.8,133,0,0,0,0,0,0
0,302.2,311.6,1658.0,31.4,89,0,0,0,0,0,0
0,302.8,310.9,1708.0,29.8,42,0,0,0,0,0,0
1,298.9,308.5,1555.0,37.6,142,0,0,0,0,0,0
2,296.8,307.5,1695.0,30.0,33,0,0,0,0,0,0
1,302.7,312.2,1350.0,58.6,2,0,0,0,0,0,0
1,298.0,308.1,1403.0,44.8,148,0,0,0,0,0,0
0,297.5,308.4,1747.0,31.0,45,0,0,0,0,0,0
0,300.9,311.0,1316.0,56.5,120,0,0,0,0,0,0
0,301.3,310.4,1507.0,39.1,194,0,0,0,0,0,0
0,295.9,306.6,1414.0,50.2,51,0,0,0,0,0,0
2,300.5,310.9,1447.0,46.5,137,0,0,0,0,0,0
0,298.4,308.6,1477.0,44.0,124,0,0,0,0,0,0
0,301.7,310.5,1399.0,53.2,174,0,0,0,0,0,0
